age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
51;blue-collar;married;secondary;True;0;True;True;unknown;5;may;173;2;-1;0;unknown;True
49;blue-collar;married;unknown;True;403;True;True;unknown;5;may;241;2;-1;0;unknown;True
48;management;married;secondary;True;161;True;True;unknown;5;may;224;3;-1;0;unknown;True
32;technician;divorced;tertiary;True;2558;True;True;unknown;5;may;148;2;-1;0;unknown;True
31;admin.;single;secondary;True;98;True;True;unknown;5;may;196;2;-1;0;unknown;True
55;management;single;tertiary;True;115;True;True;unknown;5;may;111;4;-1;0;unknown;True
40;blue-collar;single;secondary;True;436;True;True;unknown;5;may;231;3;-1;0;unknown;True
47;technician;married;tertiary;True;831;True;True;unknown;5;may;316;3;-1;0;unknown;True
57;technician;married;unknown;True;206;True;True;unknown;5;may;216;3;-1;0;unknown;True
41;blue-collar;married;secondary;True;290;True;True;unknown;5;may;240;2;-1;0;unknown;True
48;blue-collar;married;secondary;True;1;True;True;unknown;5;may;669;3;-1;0;unknown;True
42;blue-collar;married;unknown;True;57;True;True;unknown;5;may;425;2;-1;0;unknown;True
30;blue-collar;single;secondary;True;-457;True;True;unknown;5;may;143;2;-1;0;unknown;True
58;management;single;tertiary;True;1387;True;True;unknown;5;may;174;5;-1;0;unknown;True
45;management;divorced;tertiary;True;24598;True;True;unknown;5;may;313;3;-1;0;unknown;True
49;blue-collar;married;secondary;True;30;True;True;unknown;5;may;135;4;-1;0;unknown;True
42;admin.;single;secondary;True;1022;True;True;unknown;5;may;146;2;-1;0;unknown;True
53;technician;married;secondary;True;56;True;True;unknown;5;may;152;2;-1;0;unknown;True
51;admin.;single;secondary;True;-2;True;True;unknown;5;may;402;3;-1;0;unknown;True
32;services;single;secondary;True;121;True;True;unknown;5;may;213;2;-1;0;unknown;True
41;blue-collar;single;secondary;True;842;True;True;unknown;5;may;144;3;-1;0;unknown;True
43;management;divorced;secondary;True;693;True;True;unknown;5;may;124;3;-1;0;unknown;True
40;blue-collar;divorced;secondary;True;-333;True;True;unknown;5;may;183;2;-1;0;unknown;True
50;blue-collar;married;primary;True;1533;True;True;unknown;5;may;325;2;-1;0;unknown;True
34;management;married;tertiary;True;46;True;True;unknown;5;may;39;4;-1;0;unknown;True
53;services;married;unknown;True;18;True;True;unknown;5;may;503;2;-1;0;unknown;True
45;technician;married;secondary;True;44;True;True;unknown;5;may;95;4;-1;0;unknown;True
39;blue-collar;married;primary;True;-100;True;True;unknown;5;may;680;2;-1;0;unknown;True
44;services;married;tertiary;True;510;True;True;unknown;5;may;421;4;-1;0;unknown;True
55;management;married;tertiary;True;685;True;True;unknown;5;may;174;3;-1;0;unknown;True
46;management;single;tertiary;True;187;True;True;unknown;5;may;113;2;-1;0;unknown;True
45;blue-collar;married;secondary;True;66;True;True;unknown;5;may;808;2;-1;0;unknown;True
34;admin.;married;secondary;True;560;True;True;unknown;5;may;198;3;-1;0;unknown;True
36;blue-collar;married;secondary;True;0;True;True;unknown;5;may;195;2;-1;0;unknown;True
59;unknown;divorced;unknown;True;27;True;True;unknown;5;may;347;3;-1;0;unknown;True
31;admin.;single;secondary;True;12;True;True;unknown;5;may;208;2;-1;0;unknown;True
44;blue-collar;single;secondary;True;34;True;True;unknown;5;may;404;4;-1;0;unknown;True
33;entrepreneur;single;tertiary;True;1068;True;True;unknown;5;may;396;2;-1;0;unknown;True
40;blue-collar;married;secondary;True;211;True;True;unknown;5;may;216;4;-1;0;unknown;True
46;admin.;single;tertiary;True;377;True;True;unknown;5;may;98;2;-1;0;unknown;True
48;management;married;tertiary;True;263;True;True;unknown;5;may;350;2;-1;0;unknown;True
42;services;married;secondary;True;1263;True;True;unknown;6;may;114;2;-1;0;unknown;True
27;services;married;secondary;True;8;True;True;unknown;6;may;88;3;-1;0;unknown;True
48;admin.;married;secondary;True;126;True;True;unknown;6;may;379;2;-1;0;unknown;True
59;admin.;married;secondary;True;230;True;True;unknown;6;may;190;3;-1;0;unknown;True
46;technician;married;tertiary;True;841;True;True;unknown;6;may;158;1;-1;0;unknown;True
38;admin.;divorced;secondary;True;308;True;True;unknown;6;may;102;1;-1;0;unknown;True
43;management;divorced;tertiary;True;1;True;True;unknown;6;may;306;1;-1;0;unknown;True
38;admin.;divorced;tertiary;True;86;True;True;unknown;6;may;218;1;-1;0;unknown;True
23;student;single;secondary;True;157;True;True;unknown;6;may;54;1;-1;0;unknown;True
34;services;married;secondary;True;22;True;True;unknown;6;may;344;1;-1;0;unknown;True
38;admin.;married;secondary;True;46;True;True;unknown;6;may;195;1;-1;0;unknown;True
37;blue-collar;married;secondary;True;1293;True;True;unknown;6;may;652;1;-1;0;unknown;True
25;admin.;single;secondary;True;122;True;True;unknown;6;may;286;1;-1;0;unknown;True
48;blue-collar;married;unknown;True;131;True;True;unknown;6;may;189;1;-1;0;unknown;True
49;blue-collar;single;secondary;True;143;True;True;unknown;6;may;83;1;-1;0;unknown;True
38;admin.;single;secondary;True;393;True;True;unknown;6;may;184;2;-1;0;unknown;True
43;blue-collar;married;primary;True;98;True;True;unknown;6;may;235;1;-1;0;unknown;True
33;management;married;tertiary;True;0;True;True;unknown;6;may;290;1;-1;0;unknown;True
55;blue-collar;married;secondary;True;224;True;True;unknown;6;may;232;1;-1;0;unknown;True
38;blue-collar;married;secondary;True;757;True;True;unknown;6;may;133;1;-1;0;unknown;True
49;services;married;secondary;True;245;True;True;unknown;6;may;318;1;-1;0;unknown;True
40;management;married;secondary;True;8486;True;True;unknown;6;may;260;3;-1;0;unknown;True
43;admin.;married;unknown;True;350;True;True;unknown;6;may;437;1;-1;0;unknown;True
38;blue-collar;married;secondary;True;20;True;True;unknown;6;may;402;1;-1;0;unknown;True
58;services;married;secondary;True;1667;True;True;unknown;6;may;85;1;-1;0;unknown;True
57;technician;married;unknown;True;345;True;True;unknown;6;may;125;1;-1;0;unknown;True
32;unemployed;married;secondary;True;10;True;True;unknown;6;may;501;4;-1;0;unknown;True
56;management;married;tertiary;True;830;True;True;unknown;6;may;1201;1;-1;0;unknown;True
58;blue-collar;divorced;unknown;True;29;True;True;unknown;6;may;253;1;-1;0;unknown;True
60;retired;divorced;secondary;True;545;True;True;unknown;6;may;1030;1;-1;0;unknown;True
37;technician;married;tertiary;True;8730;True;True;unknown;6;may;149;1;-1;0;unknown;True
46;technician;divorced;tertiary;True;477;True;True;unknown;6;may;114;1;-1;0;unknown;True
27;admin.;married;secondary;True;4;True;True;unknown;6;may;243;1;-1;0;unknown;True
43;blue-collar;married;secondary;True;1205;True;True;unknown;6;may;769;2;-1;0;unknown;True
32;technician;single;secondary;True;0;True;True;unknown;6;may;135;3;-1;0;unknown;True
40;admin.;single;secondary;True;263;True;True;unknown;6;may;231;1;-1;0;unknown;True
38;admin.;married;secondary;True;1;True;True;unknown;6;may;76;1;-1;0;unknown;True
34;blue-collar;married;secondary;True;283;True;True;unknown;6;may;199;1;-1;0;unknown;True
47;blue-collar;married;primary;True;206;True;True;unknown;6;may;152;1;-1;0;unknown;True
42;housemaid;married;primary;True;17;True;True;unknown;6;may;124;1;-1;0;unknown;True
48;technician;married;secondary;True;141;True;True;unknown;6;may;424;1;-1;0;unknown;True
29;self-employed;single;tertiary;True;16;True;True;unknown;6;may;43;1;-1;0;unknown;True
50;services;married;secondary;True;206;True;True;unknown;6;may;154;1;-1;0;unknown;True
52;technician;married;unknown;True;7;True;True;unknown;6;may;203;2;-1;0;unknown;True
50;management;married;tertiary;True;0;True;True;unknown;6;may;326;1;-1;0;unknown;True
58;retired;married;tertiary;True;0;True;True;unknown;6;may;393;1;-1;0;unknown;True
46;blue-collar;divorced;primary;True;1927;True;True;unknown;6;may;241;3;-1;0;unknown;True
38;technician;married;secondary;True;284;True;True;unknown;6;may;483;1;-1;0;unknown;True
46;blue-collar;married;secondary;True;1660;True;True;unknown;6;may;259;1;-1;0;unknown;True
32;services;single;secondary;True;406;True;True;unknown;6;may;227;1;-1;0;unknown;True
51;blue-collar;married;primary;True;230;True;True;unknown;6;may;673;1;-1;0;unknown;True
39;admin.;single;secondary;True;-25;True;True;unknown;6;may;576;1;-1;0;unknown;True
48;admin.;married;secondary;True;182;True;True;unknown;6;may;180;2;-1;0;unknown;True
36;entrepreneur;married;tertiary;True;1169;True;True;unknown;6;may;168;2;-1;0;unknown;True
34;admin.;divorced;secondary;True;67;True;True;unknown;6;may;90;1;-1;0;unknown;True
40;technician;married;secondary;True;77;True;True;unknown;6;may;505;1;-1;0;unknown;True
43;unemployed;married;secondary;True;0;True;True;unknown;6;may;245;1;-1;0;unknown;True
52;blue-collar;divorced;primary;True;55;True;True;unknown;6;may;186;1;-1;0;unknown;True
33;technician;married;secondary;True;72;True;True;unknown;6;may;623;1;-1;0;unknown;True
49;management;single;tertiary;True;163;True;True;unknown;6;may;496;3;-1;0;unknown;True
32;management;single;tertiary;True;151;True;True;unknown;6;may;118;1;-1;0;unknown;True
39;admin.;single;secondary;True;113;True;True;unknown;6;may;342;1;-1;0;unknown;True
40;blue-collar;married;secondary;True;0;True;True;unknown;6;may;225;1;-1;0;unknown;True
38;technician;single;tertiary;True;9;True;True;unknown;6;may;185;3;-1;0;unknown;True
43;management;married;secondary;True;375;True;True;unknown;6;may;196;2;-1;0;unknown;True
39;services;married;secondary;True;1142;True;True;unknown;6;may;276;1;-1;0;unknown;True
54;blue-collar;married;primary;True;2102;True;True;unknown;6;may;76;1;-1;0;unknown;True
38;technician;single;tertiary;True;4325;True;True;unknown;6;may;87;1;-1;0;unknown;True
40;blue-collar;married;secondary;True;217;True;True;unknown;6;may;195;1;-1;0;unknown;True
55;admin.;married;secondary;True;131;True;True;unknown;6;may;744;1;-1;0;unknown;True
42;management;married;tertiary;True;1680;True;True;unknown;6;may;765;1;-1;0;unknown;True
39;blue-collar;married;secondary;True;0;True;True;unknown;6;may;262;1;-1;0;unknown;True
40;blue-collar;married;primary;True;46;True;True;unknown;6;may;119;1;-1;0;unknown;True
32;blue-collar;married;secondary;True;320;True;True;unknown;6;may;198;2;-1;0;unknown;True
55;admin.;married;secondary;True;183;True;True;unknown;6;may;150;1;-1;0;unknown;True
45;blue-collar;married;secondary;True;39;True;True;unknown;6;may;241;1;-1;0;unknown;True
35;management;single;tertiary;True;560;True;True;unknown;6;may;181;1;-1;0;unknown;True
58;technician;divorced;secondary;True;469;True;True;unknown;6;may;196;1;-1;0;unknown;True
35;admin.;married;secondary;True;530;True;True;unknown;6;may;149;1;-1;0;unknown;True
49;services;married;primary;True;61;True;True;unknown;6;may;246;1;-1;0;unknown;True
34;technician;single;tertiary;True;242;True;True;unknown;6;may;112;1;-1;0;unknown;True
36;blue-collar;married;secondary;True;139;True;True;unknown;6;may;309;2;-1;0;unknown;True
24;self-employed;single;secondary;True;0;True;True;unknown;6;may;278;1;-1;0;unknown;True
34;technician;married;secondary;True;367;True;True;unknown;6;may;140;1;-1;0;unknown;True
51;admin.;divorced;secondary;True;228;True;True;unknown;6;may;136;1;-1;0;unknown;True
39;technician;single;unknown;True;45248;True;True;unknown;6;may;1623;1;-1;0;unknown;True
50;self-employed;married;unknown;True;-84;True;True;unknown;6;may;101;1;-1;0;unknown;True
32;services;single;secondary;True;310;True;True;unknown;6;may;144;1;-1;0;unknown;True
42;blue-collar;married;unknown;True;132;True;True;unknown;6;may;238;1;-1;0;unknown;True
50;technician;married;secondary;True;797;True;True;unknown;6;may;354;1;-1;0;unknown;True
40;services;married;secondary;True;71;True;True;unknown;6;may;79;1;-1;0;unknown;True
46;management;divorced;unknown;True;2;True;True;unknown;6;may;187;1;-1;0;unknown;True
37;management;married;tertiary;True;231;True;True;unknown;6;may;451;2;-1;0;unknown;True
34;blue-collar;married;secondary;True;270;True;True;unknown;6;may;159;1;-1;0;unknown;True
44;blue-collar;married;secondary;True;274;True;True;unknown;6;may;409;1;-1;0;unknown;True
40;admin.;single;secondary;True;-109;True;True;unknown;6;may;170;1;-1;0;unknown;True
37;technician;married;secondary;True;1;True;True;unknown;6;may;608;1;-1;0;unknown;True
33;blue-collar;single;secondary;True;-60;True;True;unknown;6;may;243;1;-1;0;unknown;True
35;blue-collar;married;secondary;True;89;True;True;unknown;6;may;145;2;-1;0;unknown;True
58;blue-collar;divorced;secondary;True;-11;True;True;unknown;6;may;112;1;-1;0;unknown;True
39;blue-collar;married;primary;True;0;True;True;unknown;6;may;262;2;-1;0;unknown;True
43;blue-collar;married;secondary;True;-509;True;True;unknown;6;may;124;1;-1;0;unknown;True
39;unemployed;married;primary;True;408;True;True;unknown;6;may;53;1;-1;0;unknown;True
36;services;single;primary;True;58;True;True;unknown;6;may;134;1;-1;0;unknown;True
57;retired;single;secondary;True;1640;True;True;unknown;6;may;204;4;-1;0;unknown;True
36;admin.;single;secondary;True;20;True;True;unknown;6;may;186;1;-1;0;unknown;True
50;blue-collar;married;primary;True;71;True;True;unknown;6;may;678;1;-1;0;unknown;True
55;blue-collar;married;secondary;True;52;True;True;unknown;6;may;182;1;-1;0;unknown;True
44;self-employed;married;tertiary;True;292;True;True;unknown;6;may;162;1;-1;0;unknown;True
44;services;divorced;secondary;True;424;True;True;unknown;6;may;27;1;-1;0;unknown;True
39;housemaid;single;primary;True;109;True;True;unknown;6;may;699;3;-1;0;unknown;True
46;blue-collar;married;unknown;True;1044;True;True;unknown;6;may;43;1;-1;0;unknown;True
39;blue-collar;married;secondary;True;983;True;True;unknown;6;may;97;1;-1;0;unknown;True
34;admin.;married;secondary;True;869;True;True;unknown;6;may;1677;1;-1;0;unknown;True
40;blue-collar;married;primary;True;668;True;True;unknown;6;may;283;2;-1;0;unknown;True
50;management;married;tertiary;True;964;True;True;unknown;6;may;323;1;-1;0;unknown;True
31;management;single;secondary;True;301;True;True;unknown;6;may;82;1;-1;0;unknown;True
37;admin.;single;secondary;True;140;True;True;unknown;6;may;310;1;-1;0;unknown;True
39;management;single;secondary;True;1877;True;True;unknown;6;may;185;1;-1;0;unknown;True
51;blue-collar;married;primary;True;1127;True;True;unknown;6;may;47;1;-1;0;unknown;True
41;technician;married;secondary;True;871;True;True;unknown;6;may;145;1;-1;0;unknown;True
41;technician;married;secondary;True;767;True;True;unknown;6;may;204;1;-1;0;unknown;True
43;blue-collar;married;secondary;True;0;True;True;unknown;6;may;187;1;-1;0;unknown;True
30;services;single;secondary;True;209;True;True;unknown;6;may;30;2;-1;0;unknown;True
54;management;divorced;primary;True;0;True;True;unknown;6;may;472;1;-1;0;unknown;True
43;blue-collar;divorced;secondary;True;110;True;True;unknown;6;may;448;1;-1;0;unknown;True
59;management;divorced;tertiary;True;-76;True;True;unknown;6;may;264;1;-1;0;unknown;True
47;technician;married;unknown;True;178;True;True;unknown;6;may;169;1;-1;0;unknown;True
40;blue-collar;married;primary;True;-66;True;True;unknown;6;may;288;1;-1;0;unknown;True
32;technician;married;secondary;True;0;True;True;unknown;6;may;176;2;-1;0;unknown;True
29;blue-collar;married;secondary;True;1;True;True;unknown;6;may;215;1;-1;0;unknown;True
36;blue-collar;married;secondary;True;0;True;True;unknown;6;may;337;1;-1;0;unknown;True
55;unemployed;married;tertiary;True;5345;True;True;unknown;6;may;278;1;-1;0;unknown;True
30;blue-collar;divorced;secondary;True;-209;True;True;unknown;6;may;188;2;-1;0;unknown;True
39;admin.;single;secondary;True;0;True;True;unknown;6;may;174;2;-1;0;unknown;True
39;blue-collar;divorced;secondary;True;42;True;True;unknown;6;may;226;2;-1;0;unknown;True
50;blue-collar;divorced;secondary;True;41;True;True;unknown;6;may;190;1;-1;0;unknown;True
44;blue-collar;married;secondary;True;-99;True;True;unknown;6;may;111;2;-1;0;unknown;True
37;technician;single;secondary;True;17;True;True;unknown;6;may;164;1;-1;0;unknown;True
46;admin.;married;primary;True;276;True;True;unknown;6;may;157;2;-1;0;unknown;True
32;technician;single;unknown;True;-170;True;True;unknown;6;may;46;1;-1;0;unknown;True
37;management;single;tertiary;True;230;True;True;unknown;6;may;374;1;-1;0;unknown;True
29;blue-collar;married;secondary;True;9;True;True;unknown;6;may;349;1;-1;0;unknown;True
41;blue-collar;married;secondary;True;946;True;True;unknown;6;may;325;1;-1;0;unknown;True
45;blue-collar;married;primary;True;1297;True;True;unknown;6;may;233;2;-1;0;unknown;True
57;retired;divorced;secondary;True;-331;True;True;unknown;6;may;531;1;-1;0;unknown;True
48;blue-collar;single;secondary;True;44;True;True;unknown;6;may;153;1;-1;0;unknown;True
60;retired;married;secondary;True;15;True;True;unknown;6;may;80;1;-1;0;unknown;True
